file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag
2308734,SRC323,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.425476999998047,-43.058591942415426,432.00883560313946,746.7864354360154,Prompt5,B,50,15.757565503380357,,20,2488.5352849344617,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.905044738648733
2308734,SRC324,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.416356797667401,-43.054903473821874,1020.9089700232446,749.7913161892428,Prompt5,B,50,16.28360789314382,,20,1532.9459666013697,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.431087128412194
2308734,SRC325,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.419926597673067,-43.05741500138594,790.1348275116877,754.781709976806,Prompt5,B,50,15.424979535600702,,20,3380.4785930002195,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.572458770869076
2308734,SRC326,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.426578023562852,-43.061256640070496,360.38156413481954,759.5445162521403,Prompt5,B,50,14.570494478138714,0.008156750396290723,20,7426.2952746042465,56.00121341074144,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.717973713407089
2308734,SRC327,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.4209754798349,-43.06029890992249,721.80082992551,768.8992960453913,Prompt5,B,50,16.624341529886678,,20,1120.0396375773382,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.771820765155052
2308734,SRC328,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.42193160385344,-43.062122398702286,659.7132167419738,777.0421388768178,Prompt5,B,50,20.19527523577674,,20,41.769560922203546,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,21.342754471045115
2308734,SRC329,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.42242639891341,-43.064037954389526,627.3454601516013,786.9773282451221,Prompt5,B,50,16.270392085977626,,20,1551.719328956656,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.417871321246
2308734,SRC330,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.417440487297545,-43.063581985825394,948.8660472687023,797.8542456385408,Prompt5,B,50,17.043306482015154,,20,761.4605558687674,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.19078571728353
2308734,SRC331,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.416610179564863,-43.06336080954804,1002.4450145606984,798.8390945582671,Prompt5,B,50,14.2800625654285,0.008023618375314604,20,9703.870187407754,71.97747948489406,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.427541800696874
2308734,SRC332,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422813045934294,-43.06702363997388,601.6887322774635,803.5007767928946,Prompt5,B,50,17.604883378583185,,20,453.9590232506625,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.75236261385156
2308734,SRC333,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.41851898656054,-43.064549490974045,879.1018146438557,800.5880614439297,Prompt5,B,50,14.667649297598768,0.007807692707995825,20,6790.633401159432,49.008470835205124,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.815128532867142
2308734,SRC334,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.42090443871832,-43.06819597585476,724.429073383761,815.5445986900212,Prompt5,B,50,16.706000889333573,,20,1038.8901977900787,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.853480124601948
2308734,SRC335,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.41872375864635,-43.06940665271666,864.6903826881442,828.5989314186842,Prompt5,B,50,14.253030726296885,0.008075014739316077,20,9948.502509193942,74.26645969548649,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.400509961565259
