file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_afterglow,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag,local_catalog_candidate,local_catalog_matched,local_ref_mag_resolved,local_calibration_candidate,local_mag_error_missing_or_zero,local_flux_error_missing_or_zero,local_ref_mag,local_ref_mag_error,local_catalog_name,local_catalog_id,local_catalog_ra,local_catalog_dec,local_match_distance_arcsec,local_per_source_zero_point,local_fit_zero_point,local_fit_zero_point_error,local_fit_residual,local_fit_accepted,local_fit_rejected,local_rejection_reason,afterglow_per_source_zero_point,afterglow_zero_point_correction,afterglow_zero_point_error,afterglow_calibrated_zero_point,afterglow_calibrated_mag,_is_calibration,used_for_calibration,accepted_by_fit,rejected_by_fit,rejection_reason,ref_mag,ref_mag_error,catalog_minus_measured_mag,zero_point_residual,fit_zero_point
2308734,SRC197,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.4314964042253,-42.94151591167137,71.55149032997082,42.27836202639497,Prompt5,B,50,-5.815523277828538,14.184476722171462,0.0077749785304446,20,10596.911698199772,76.15705081003973,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.331955957439837,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,15.331955957439837,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC198,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.419306424969347,-42.93804827695865,859.8164095793735,54.32803416181946,Prompt5,B,50,-2.962245488706106,17.037754511293894,,20,765.3642980378304,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.185233746562268,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.185233746562268,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC199,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.424727830769838,-42.94041825962002,509.03784297019007,53.62658420065611,Prompt5,B,50,-4.25499833734383,15.74500166265617,,20,2517.4991887316514,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.892480897924543,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683725,1.1474792352683736,0.0116020298279625,21.14747923526837,16.892480897924543,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC200,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.428112159339872,-42.94231571018853,289.9697367639502,55.81975926957642,Prompt5,B,50,-5.248918336393023,14.751081663606977,0.0068371879087023,20,6288.359165774956,39.72452290724922,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.898560898875347,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683707,1.1474792352683736,0.0116020298279625,21.14747923526837,15.898560898875347,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC201,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.430998037647242,-42.94468352117024,102.99529048977536,62.20559305963161,Prompt5,B,50,-4.87251352112694,15.12748647887306,,20,4446.06095760113,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.274965714141434,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,16.274965714141434,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC202,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.418896281967184,-42.941002198873015,885.5733128080867,72.82520028345476,Prompt5,B,50,-3.803041180641017,16.196958819358983,,20,1660.2996509202962,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.344438054627357,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.344438054627357,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC203,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.428049514109649,-42.94545495913524,293.26405383438663,74.45157587813009,Prompt5,B,50,-4.817496017806912,15.182503982193088,,20,4226.37872453426,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.32998321746146,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683725,1.1474792352683736,0.0116020298279625,21.14747923526837,16.32998321746146,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC204,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.419519135964029,-42.941265153086825,845.276677964666,72.66960028264339,Prompt5,B,50,-7.34588297388769,12.65411702611231,0.004912505736142,20,43383.36092056818,196.7364434261012,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,13.801596261380684,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,13.801596261380684,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC205,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.432082199128878,-42.94776685004646,32.23933553853618,77.53519516585351,Prompt5,B,50,-5.015084883633882,14.984915116366118,0.0033089670833708,20,5069.953285767455,15.475120743590905,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.132394351634492,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,16.132394351634492,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC206,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.422852431038365,-42.944252137182126,629.2388918378663,81.20577234150153,Prompt5,B,50,-4.7084955693640556,15.291504430635944,,20,3822.682532568531,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.438983665904317,True,True,True,True,True,True,16.590999603271484,0.16099999845027924,APASS,,13.422852431038365,-42.944252137182126,,21.299495172635538,21.147659857998637,0.01161570533111145,0.15183531463690159,False,False,dropped_zero_mag_error,1.1474792352683725,1.1474792352683736,0.0116020298279625,21.14747923526837,16.438983665904317,True,True,False,False,dropped_zero_mag_error,16.590999603271484,0.16099999845027924,21.299495172635538,0.15183531463690159,21.147659857998637
2308734,SRC207,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.422327413433658,-42.943811690012645,663.2579584591717,80.0293267044326,Prompt5,B,50,-5.738700832110103,14.261299167889897,0.0079154974983149,20,9873.027283919146,72.2417560872925,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.40877840315827,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683725,1.1474792352683736,0.0116020298279625,21.14747923526837,15.40877840315827,False,False,False,False,not_selected_by_field_cal,,,,,
